Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,source,TotalSF,TotalBath,HasPool,IsRemodeled,HouseAge,RemodAge
1375,60,FV,4.454347296253507,9.271059107010888,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.934397209928558,6.934397209928558,GasA,Ex,Y,SBrkr,6.934397209928558,6.838405200847344,0.0,7.580189417944541,0.0,0.0,2,1,3,0.6931471805599453,Gd,2.302585092994046,Typ,1,Gd,Attchd,7.603897968521881,Fin,3.0,936.0,TA,TA,Y,5.043425116919247,5.351858133476067,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2008,WD,Normal,train,20.707199620704458,2.5,0,0,3,3
1376,20,RL,4.499809670330265,9.30492301446213,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.394449154672439,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,7.360103972989152,7.360103972989152,GasA,Ex,Y,SBrkr,7.360103972989152,0.0,0.0,7.360103972989152,0.0,0.0,2,0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,1,Gd,Attchd,7.60489448081162,Fin,3.0,722.0,TA,TA,Y,4.61512051684126,3.6109179126442243,0.0,0.0,0.0,0.0,None,None,None,0.0,12,2007,New,Partial,train,14.720207945978304,2.0,0,0,0,0
1377,30,RL,3.970291913552122,8.747193183526933,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,5.953243334287785,Unf,0.0,5.953243334287785,6.645090969505644,GasA,TA,N,SBrkr,6.673297967767654,0.0,0.0,6.673297967767654,0.0,0.0,1,0,2,0.6931471805599453,TA,1.6094379124341003,Typ,0,None,Detchd,7.563200592358071,Unf,1.0,160.0,Fa,TA,Y,0.0,4.955827057601261,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2008,WD,Normal,train,13.318388937273298,1.0,0,1,78,58
1378,50,RL,4.110873864173311,9.305559638557117,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,6.013715156042802,BLQ,6.042632833682381,5.056245805348308,6.892641641172089,GasA,Ex,Y,SBrkr,6.892641641172089,6.431331081933479,0.0,7.380879035564116,0.0,0.0,2,0,3,0.6931471805599453,TA,1.9459101490553132,Min2,0,None,Detchd,7.589841512182657,Unf,2.0,660.0,TA,TA,Y,0.0,4.23410650459726,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2009,WD,Normal,train,20.216614364277657,2.0,0,1,68,49
1379,160,RM,3.091042453358316,7.577633832602728,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.013715156042802,TA,TA,CBlock,TA,Fa,No,BLQ,5.736572297479192,Unf,0.0,5.1647859739235145,6.182084906716632,GasA,TA,Y,SBrkr,6.182084906716632,6.22455842927536,0.0,6.895682697747868,0.0,0.0,1,1,2,0.6931471805599453,TA,1.791759469228055,Typ,0,None,Detchd,7.587817219993427,Unf,1.0,264.0,TA,TA,Y,4.290459441148391,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2006,WD,Normal,train,18.588728242708626,1.5,0,0,33,33
1380,80,RL,4.30406509320417,9.183585634667363,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,5.953243334287785,5.953243334287785,GasA,Gd,Y,SBrkr,6.626717749249025,6.46302945692067,0.0,7.240649694255466,0.0,0.0,2,1,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0,None,BuiltIn,7.60489448081162,Fin,2.0,400.0,TA,TA,Y,4.61512051684126,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2008,WD,Normal,train,19.042990540457478,2.5,0,1,2,1
1381,30,RL,3.828641396489095,9.013473543740192,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,5.318119993844216,Unf,0.0,6.495265555937008,6.762729506931879,GasA,TA,N,FuseF,6.762729506931879,0.0,0.0,6.762729506931879,1.0,0.0,1,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0,None,Detchd,7.569927655242652,Unf,1.0,200.0,TA,Fa,Y,0.0,0.0,4.574710978503383,0.0,0.0,0.0,None,None,None,0.0,6,2010,WD,Normal,train,13.525459013863758,2.0,0,1,96,60
1382,20,RL,4.30406509320417,9.46699606582284,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,6.763884908562435,Unf,0.0,5.831882477283517,7.095064377287131,GasA,Ex,Y,SBrkr,7.658227526161352,0.0,0.0,7.658227526161352,0.0,0.0,2,1,4,0.6931471805599453,TA,2.0794415416798357,Typ,2,Gd,Attchd,7.58629630715272,Fin,2.0,550.0,TA,TA,Y,0.0,3.7612001156935624,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2008,WD,Normal,train,14.753291903448483,2.5,0,0,38,38
1383,70,RM,4.110873864173311,8.881975184248867,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,6.391917113392602,6.391917113392602,GasA,Ex,Y,SBrkr,6.906754778648554,6.639875833826536,0.0,7.47477218239787,1.0,0.0,1,1,4,0.6931471805599453,Gd,2.1972245773362196,Typ,0,None,Detchd,7.595889917718538,Unf,2.0,576.0,TA,TA,N,3.6109179126442243,0.0,5.402677381872279,0.0,0.0,0.0,None,None,None,0.0,10,2006,WD,Normal,train,19.938547725867693,2.5,0,1,86,56
1384,30,RL,4.290459441148391,10.14013945387513,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.705639094860003,6.705639094860003,GasA,Ex,Y,SBrkr,7.256297239690681,0.0,0.0,7.256297239690681,0.0,0.0,2,0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0,None,Attchd,7.60489448081162,Unf,2.0,576.0,TA,TA,N,0.0,0.0,4.727387818712341,0.0,0.0,0.0,None,None,None,0.0,8,2007,WD,Normal,train,13.961936334550684,2.0,0,1,89,0
1385,50,RL,4.110873864173311,9.11173476822206,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,5.3230099791384085,Unf,0.0,5.877735781779639,6.329720905522696,GasA,TA,Y,SBrkr,6.54965074223381,6.329720905522696,0.0,7.138073034044347,0.0,0.0,1,0,2,0.6931471805599453,TA,1.9459101490553132,Typ,0,None,Detchd,7.570443252057374,Unf,1.0,280.0,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,10,2009,WD,Normal,train,19.209092553279202,1.0,0,1,70,59
1386,50,RM,3.713572066704308,8.600982717145921,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,6.601230118728877,Unf,0.0,4.127134385045092,6.680854678790215,GasA,Gd,Y,SBrkr,6.680854678790215,5.883322388488279,0.0,7.051855622955894,1.0,0.0,1,0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0,None,Detchd,7.56164174558878,Unf,1.0,240.0,TA,TA,N,0.0,4.574710978503383,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,5,2010,WD,Normal,train,19.245031746068708,2.0,0,1,88,3
1387,60,RL,4.394449154672439,9.722744748855389,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,5.220355825078324,TA,TA,CBlock,Gd,TA,No,BLQ,6.673297967767654,LwQ,6.152732694704104,4.897839799950911,7.239214973779806,GasA,TA,Y,SBrkr,7.239214973779806,7.239214973779806,0.0,7.932003152361385,1.0,0.0,3,1,5,0.6931471805599453,Gd,2.5649493574615367,Typ,2,TA,Attchd,7.590346945602565,RFn,2.0,564.0,TA,TA,Y,0.0,4.727387818712341,0.0,0.0,6.089044875446846,6.253828811575473,Fa,MnPrv,TenC,7.601402334583733,7,2006,WD,Normal,train,21.717644921339417,4.5,1,0,28,28
1388,50,RM,4.110873864173311,9.050288983827956,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,5.1298987149230735,LwQ,6.304448802421981,0.0,6.5722825426940075,GasW,TA,N,SBrkr,7.417580402414544,6.760414691083428,0.0,7.834788107388194,0.0,0.0,2,0,5,0.6931471805599453,Gd,2.3978952727983707,Typ,1,Gd,Detchd,7.558516743045645,Unf,1.0,216.0,TA,TA,Y,4.48863636973214,2.772588722239781,0.0,0.0,0.0,0.0,None,GdWo,None,0.0,8,2007,CWD,Family,train,20.75027763619198,2.0,0,1,91,57
1389,20,RL,3.7612001156935624,9.608646582885868,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,5.081404364984463,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.186144304522325,Unf,0.0,6.056784013228625,7.465655310134056,GasA,Ex,Y,SBrkr,7.465655310134056,0.0,0.0,7.465655310134056,1.0,0.0,2,0,3,0.6931471805599453,Ex,2.0794415416798357,Typ,2,Gd,Attchd,7.604396348796338,Fin,3.0,758.0,TA,TA,Y,5.308267697401205,3.6888794541139363,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2009,WD,Normal,train,14.931310620268112,3.0,0,1,3,2
1390,50,RM,4.110873864173311,8.699681400989514,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,Gd,No,ALQ,5.929589143389895,Unf,0.0,5.8888779583328805,6.601230118728877,GasA,Ex,Y,SBrkr,6.76849321164863,5.857933154483459,0.0,7.105786129481271,0.0,0.6931471805599453,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,1,Gd,Detchd,7.602900462204755,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2007,WD,Normal,train,19.227656484860965,1.3465735902799727,0,1,66,57
1391,20,RL,4.2626798770413155,9.116139576577355,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.501258210544727,Gd,TA,PConc,Gd,TA,Av,GLQ,7.244941546337007,Unf,0.0,4.836281906951478,7.330405211844402,GasA,Ex,Y,SBrkr,7.330405211844402,0.0,0.0,7.330405211844402,1.0,0.0,2,0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0,None,Attchd,7.601402334583733,RFn,2.0,541.0,TA,TA,Y,5.393627546352362,3.6109179126442243,0.0,0.0,0.0,0.0,None,None,None,0.0,9,2006,WD,Normal,train,14.660810423688805,3.0,0,0,6,6
1392,90,RL,4.189654742026425,9.09884999594282,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,7.368339686311381,7.368339686311381,GasA,TA,Y,SBrkr,7.368339686311381,0.0,0.0,7.368339686311381,0.0,0.0,2,0,4,1.0986122886681098,TA,2.1972245773362196,Mod,0,None,Detchd,7.584773077612199,Unf,3.0,792.0,TA,TA,Y,0.0,5.030437921392435,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2009,WD,Normal,train,14.736679372622762,2.0,0,0,42,42
1393,85,RL,4.23410650459726,8.966866554188723,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,6.646390514847729,Unf,0.0,4.564348191467836,6.762729506931879,GasA,TA,Y,SBrkr,6.803505257608338,0.0,0.0,6.803505257608338,1.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,1,Po,Attchd,7.584773077612199,RFn,1.0,288.0,TA,TA,Y,5.170483995038151,4.976733742420574,0.0,0.0,0.0,0.0,None,MnWw,None,0.0,12,2006,WD,Normal,train,13.566234764540216,2.0,0,0,39,39
1394,190,RM,4.110873864173311,9.287394001418473,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,6.180016653652572,6.180016653652572,GasA,Ex,N,SBrkr,7.108244139731541,6.539585955617669,0.0,7.556427969440253,0.0,0.0,2,0,3,1.0986122886681098,TA,2.0794415416798357,Typ,1,TA,Detchd,7.602900462204755,Unf,2.0,672.0,Gd,TA,Y,0.0,3.258096538021482,5.3612921657094255,0.0,0.0,0.0,None,None,None,0.0,4,2008,WD,Normal,train,19.827846749001782,2.0,0,1,103,8
1395,120,RL,3.9889840465642745,8.305484017727691,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.828641396489095,Gd,TA,PConc,Gd,TA,Av,GLQ,6.976348070447749,Unf,0.0,5.659482215759621,7.213031659834869,GasA,Ex,Y,SBrkr,7.313886831633462,0.0,0.0,7.313886831633462,1.0,0.0,2,0,2,0.6931471805599453,Gd,1.9459101490553132,Typ,1,Gd,Attchd,7.604396348796338,Fin,3.0,648.0,TA,TA,Y,5.087596335232384,3.044522437723423,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2006,New,Partial,train,14.526918491468331,3.0,0,0,0,0
1396,60,RL,4.48863636973214,9.446676517076376,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.5053315359323625,Gd,TA,PConc,Gd,Gd,Gd,Unf,0.0,Unf,0.0,6.9985096422506015,6.9985096422506015,GasA,Ex,Y,SBrkr,7.033506484287697,7.2078598714324755,0.0,7.817222785508166,0.0,0.0,2,1,4,0.6931471805599453,Gd,2.302585092994046,Typ,1,Gd,BuiltIn,7.603897968521881,Fin,3.0,642.0,TA,TA,Y,4.976733742420574,3.6888794541139363,0.0,0.0,0.0,0.0,None,None,None,0.0,2,2007,WD,Normal,train,21.239875997970774,2.5,0,1,2,1
1397,20,RL,4.418840607796598,10.954326659732555,Pave,None,IR1,Bnk,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,5.869296913133774,Rec,5.814130531825066,4.110873864173311,6.617402977974478,GasA,TA,Y,SBrkr,7.431299675155903,0.0,0.0,7.431299675155903,1.0,0.0,1,0,3,0.6931471805599453,TA,2.0794415416798357,Min1,2,TA,Detchd,7.584264818389059,Unf,2.0,572.0,TA,TA,N,0.0,0.0,3.9318256327243257,0.0,0.0,0.0,None,None,None,0.0,6,2010,WD,Normal,train,14.04870265313038,2.0,0,1,62,60
1398,70,RM,3.9512437185814275,8.71948076085107,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,6.84587987526405,6.84587987526405,GasA,Ex,Y,SBrkr,6.84587987526405,6.354370040797351,0.0,7.322510433997394,0.0,0.0,1,1,4,0.6931471805599453,TA,2.1972245773362196,Typ,0,None,Detchd,7.56734567601324,Unf,1.0,180.0,Fa,Fa,N,3.2188758248682006,0.0,5.017279836814924,0.0,0.0,0.0,None,None,None,0.0,5,2007,WD,Normal,train,20.04612979132545,1.5,0,1,87,3
1399,50,RL,4.110873864173311,8.881975184248867,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950,1982,Gable,CompShg,VinylSd,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,5.198497031265826,BLQ,5.8664680569332965,6.517671272912275,7.097548850614793,GasA,Gd,Y,FuseA,7.036148493750536,6.645090969505644,0.0,7.552237287560802,1.0,0.0,1,1,3,0.6931471805599453,TA,2.0794415416798357,Min1,0,None,Attchd,7.576097340623111,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,5.1298987149230735,0.0,0.0,0.0,None,GdPrv,None,0.0,5,2009,WD,Normal,train,20.778788313870972,2.5,0,1,59,27
1400,50,RL,3.9512437185814275,8.72777821348305,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,5.579729825986222,Unf,0.0,6.569481420414296,6.884486652042782,GasA,Ex,Y,SBrkr,7.057036981697891,6.1070228877422545,0.0,7.3833681469923835,0.0,0.0,2,1,3,0.6931471805599453,Gd,2.0794415416798357,Typ,1,Gd,Detchd,7.563200592358071,Unf,1.0,216.0,Fa,TA,Y,4.997212273764115,2.833213344056216,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,10,2009,WD,Normal,train,20.048546521482926,2.5,0,1,84,19
1401,50,RM,3.9318256327243257,8.699681400989514,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.760414691083428,6.760414691083428,GasA,TA,Y,SBrkr,6.85751406254539,5.342334251964811,0.0,7.055312843339752,0.0,0.0,1,0,3,0.6931471805599453,TA,1.791759469228055,Typ,1,Gd,BuiltIn,7.5652752818989315,RFn,1.0,208.0,TA,TA,Y,0.0,0.0,4.727387818712341,0.0,0.0,0.0,None,None,None,0.0,7,2008,WD,Normal,train,18.960263005593628,1.0,0,1,79,58
1402,60,RL,4.143134726391533,8.91139510724569,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,6.633318433280377,Unf,0.0,4.394449154672439,6.733401891837359,GasA,Ex,Y,SBrkr,6.762729506931879,6.593044534142437,0.0,7.374001859350161,1.0,0.0,2,1,3,0.6931471805599453,TA,2.1972245773362196,Typ,1,TA,Attchd,7.60339933974067,Fin,2.0,398.0,TA,TA,Y,4.61512051684126,4.330733340286331,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2008,WD,Normal,train,20.089175932911676,3.5,0,0,4,4
1403,20,RL,4.174387269895637,8.81922185757494,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,7.160069207596127,7.160069207596127,GasA,Ex,Y,SBrkr,7.166265974133638,0.0,0.0,7.166265974133638,0.0,0.0,2,0,2,0.6931471805599453,Gd,1.9459101490553132,Typ,1,Gd,Attchd,7.604396348796338,RFn,2.0,662.0,TA,TA,Y,5.1298987149230735,4.02535169073515,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2006,New,Partial,train,14.326335181729764,2.0,0,0,0,0
1404,20,RL,3.912023005428146,9.632793693113202,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4.442651256490317,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.835184586147301,Unf,0.0,6.322565239927284,7.303843225277705,GasA,Ex,Y,SBrkr,7.289610521451167,0.0,0.0,7.289610521451167,1.0,0.0,2,0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0,None,Attchd,7.60489448081162,Unf,3.0,754.0,TA,TA,Y,5.1298987149230735,5.081404364984463,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2007,WD,Normal,train,14.593453746728873,3.0,0,0,0,0
1405,50,RL,4.110873864173311,9.250618218474752,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.511745329644728,6.511745329644728,GasA,TA,Y,SBrkr,6.543911845564792,6.255750041753367,0.0,7.102499355774649,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0,None,Detchd,7.6004023345004,Unf,3.0,936.0,TA,TA,Y,5.37989735354046,0.0,5.081404364984463,0.0,0.0,0.0,None,MnPrv,None,0.0,1,2006,WD,Family,train,19.311407216962888,1.0,0,1,91,56
1406,120,RM,3.8066624897703196,8.254008590564844,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,5.1647859739235145,Gd,TA,PConc,Ex,TA,Gd,GLQ,7.2254814727822945,Unf,0.0,5.402677381872279,7.374629015218945,GasA,Ex,Y,SBrkr,7.4067107301776405,0.0,0.0,7.4067107301776405,1.0,0.6931471805599453,2,0,2,0.6931471805599453,Gd,1.791759469228055,Typ,1,Gd,Attchd,7.60339933974067,Fin,2.0,482.0,TA,TA,Y,4.859812404361672,3.9889840465642745,0.0,0.0,5.049856007249537,0.0,None,None,None,0.0,1,2008,WD,Normal,train,14.781339745396586,3.3465735902799727,0,1,4,3
1407,85,RL,4.2626798770413155,9.041448235493888,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,7,1972,2007,Gable,CompShg,HdBoard,Wd Shng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,6.48768401848461,Unf,0.0,4.727387818712341,6.645090969505644,GasA,TA,Y,SBrkr,6.645090969505644,0.0,0.0,6.645090969505644,1.0,0.0,1,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0,None,Detchd,7.5953872788539725,Unf,2.0,396.0,TA,TA,Y,4.07753744390572,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,3,2009,WD,Normal,train,13.290181939011289,2.0,0,1,37,2
1408,20,RL,4.31748811353631,9.080345575359996,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1985,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.439350371100098,Unf,0.0,5.342334251964811,6.726233402358747,GasA,Ex,Y,SBrkr,6.726233402358747,0.0,0.0,6.726233402358747,1.0,0.0,1,0,3,0.6931471805599453,TA,1.791759469228055,Typ,0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,3,2009,WD,Normal,train,13.452466804717494,2.0,0,0,24,24
1409,70,RM,4.110873864173311,8.954286157204713,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,6.434546518787453,6.434546518787453,GasA,Gd,Y,SBrkr,6.60934924316738,6.434546518787453,0.0,7.218176838403408,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0,None,Detchd,7.584264818389059,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,5.1298987149230735,0.0,None,None,None,0.0,6,2010,WD,Normal,train,19.478442280742286,1.0,0,1,100,60
1410,60,RL,3.8501476017100584,9.93037288131751,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,4.820281565605037,TA,Gd,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,6.674561391814426,6.674561391814426,GasA,Gd,Y,SBrkr,7.1204443723924875,6.754604099487962,0.0,7.646831391430482,0.0,0.0,2,1,3,0.6931471805599453,TA,2.0794415416798357,Typ,1,TA,Attchd,7.594381242551817,Fin,2.0,542.0,TA,TA,Y,5.8998973535824915,4.1588830833596715,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,11,2008,WD,Normal,train,20.549609863694876,2.5,0,1,22,17
